anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,sender
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,1,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,2,0,0,0,0,2,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,1,0,1,1,0,1,Maik
0,0,0,0,1,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,1,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,1,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,1,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,1,0,1,1,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,1,0,1,1,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,1,0,0,1,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,1,0,1,1,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,1,0,0,Maik
0,0,0,0,2,0,0,0,0,2,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,1,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,1,0,1,1,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,1,0,1,0,0,1,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,0,0,0,0,1,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,1,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,0,0,0,0,1,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,1,Maik
0,1,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,1,0,0,0,0,1,Maik
0,1,0,0,1,0,1,2,1,2,Maik
1,0,0,1,0,1,0,0,1,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
1,0,1,1,0,1,0,0,1,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
1,0,1,1,0,1,0,0,2,0,Maik
0,1,0,0,0,0,0,0,0,0,Maik
0,0,0,0,1,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,1,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,1,0,1,Maik
0,0,0,0,0,0,0,1,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,1,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,2,0,0,2,0,0,0,0,2,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,2,0,0,3,0,2,2,0,3,Maik
0,1,1,0,2,0,0,2,1,2,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,2,0,0,2,0,0,1,0,2,Maik
0,0,1,0,0,0,0,0,1,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,1,0,1,1,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,1,0,1,1,0,1,Maik
1,0,0,0,0,1,0,0,1,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
1,0,0,1,0,1,0,0,1,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,1,Maik
0,1,0,0,1,0,1,1,0,1,Maik
1,1,0,0,0,0,0,1,0,2,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,0,0,0,0,1,0,Maik
0,1,0,0,0,0,0,0,0,0,Maik
0,0,0,0,1,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,1,0,1,1,0,1,Maik
0,1,0,0,1,0,0,1,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,1,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,1,0,0,0,0,1,Maik
0,2,0,0,2,0,2,1,0,2,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,1,0,0,0,0,0,1,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,1,0,0,0,0,0,1,0,Maik
1,0,0,0,0,0,0,0,1,0,Maik
1,0,0,1,0,0,0,0,1,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,2,1,0,2,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,1,0,1,1,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,1,0,0,1,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
1,0,0,1,0,1,0,0,1,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,3,0,0,2,1,2,3,0,3,Maik
0,0,0,0,0,0,0,1,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,1,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,0,0,0,0,2,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,1,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,1,0,1,1,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
1,0,1,0,0,1,0,0,1,0,Maik
0,1,0,0,1,0,1,1,0,1,Maik
0,0,0,0,0,0,0,0,0,1,Maik
1,0,1,0,0,0,0,0,1,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,0,1,0,0,1,0,Maik
0,1,0,0,0,0,0,0,1,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,1,0,1,1,0,1,Maik
0,1,0,0,1,0,0,0,0,1,Maik
0,0,1,1,0,1,0,0,1,0,Maik
0,1,0,0,2,0,0,1,0,2,Maik
0,0,0,0,0,0,0,0,1,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
1,0,0,1,0,0,0,0,1,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,1,0,1,Maik
0,0,0,0,0,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,1,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,1,0,1,0,0,1,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,1,1,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,1,0,1,1,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,1,1,2,Maik
0,1,0,0,0,0,0,0,1,0,Maik
0,0,0,0,1,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,1,0,0,0,0,0,1,0,Maik
0,0,0,0,0,0,0,0,1,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,1,Maik
0,1,0,0,1,0,0,0,0,1,Maik
0,1,0,0,1,0,1,1,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,1,0,1,0,1,1,1,Maik
0,2,0,0,2,0,1,2,0,2,Maik
0,0,0,0,1,0,0,0,0,1,Maik
0,1,0,0,1,0,1,0,0,1,Maik
0,1,0,0,1,0,1,1,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,1,1,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,0,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,1,1,2,2,1,3,Maik
0,0,0,0,1,0,0,0,0,1,Maik
0,2,0,0,2,0,2,1,0,2,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,2,0,0,0,0,2,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,1,0,1,1,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,1,0,1,1,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,1,0,0,1,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,1,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,1,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,1,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,1,0,0,0,0,1,Maik
0,1,0,0,1,1,1,1,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,2,0,0,0,0,0,0,1,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
1,0,1,1,0,1,0,1,1,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,1,0,1,0,1,1,1,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,1,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,2,0,1,0,0,0,0,1,0,Maik
0,2,0,0,2,0,2,1,0,2,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,1,0,1,1,0,1,Maik
0,0,0,1,0,0,0,0,1,0,Maik
0,0,0,0,1,0,0,0,0,1,Maik
0,2,0,1,2,0,1,2,0,4,Maik
1,0,0,0,1,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,1,0,1,Maik
0,0,0,0,0,1,0,0,1,0,Maik
0,1,0,0,2,0,1,1,0,2,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,1,0,1,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,2,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,1,1,0,0,Maik
0,0,0,0,0,0,1,2,1,2,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,2,0,1,1,0,2,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,2,0,0,1,0,0,1,0,1,Maik
0,0,0,0,0,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,2,0,0,2,0,1,2,0,3,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,0,0,0,0,1,0,Maik
0,1,0,0,1,0,1,0,0,1,Maik
0,0,0,0,1,1,0,1,1,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,1,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,1,Maik
0,1,0,0,1,0,1,1,0,1,Maik
0,1,0,0,1,0,1,1,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,1,0,1,1,0,1,Maik
0,1,0,0,2,0,1,1,0,2,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,1,0,1,1,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,0,0,2,1,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,2,0,0,1,0,2,1,1,2,Maik
0,0,0,0,1,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,2,0,1,2,1,3,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,1,0,0,0,0,1,Maik
0,0,0,0,1,0,0,0,0,2,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,1,0,1,1,0,2,Maik
1,0,0,0,0,0,0,0,1,0,Maik
0,1,0,0,1,1,1,1,0,1,Maik
0,1,0,0,0,0,1,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,1,0,0,0,0,1,Maik
0,1,0,0,0,0,0,0,1,1,Maik
0,1,0,1,1,0,0,1,0,1,Maik
0,1,0,0,1,0,1,1,0,1,Maik
0,0,0,0,0,0,0,1,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,2,0,0,2,1,2,Maik
0,0,0,0,1,0,0,0,0,1,Maik
1,0,0,1,0,1,0,0,1,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
1,1,1,0,1,0,1,1,1,1,Maik
0,1,0,0,1,0,1,1,0,1,Maik
0,2,0,0,2,0,2,1,0,2,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,1,0,1,1,0,1,Maik
0,0,0,0,1,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
1,0,0,1,0,0,0,0,1,0,Maik
1,1,2,1,0,1,1,0,2,0,Maik
0,0,0,0,0,1,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
1,1,0,1,0,0,0,0,1,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,1,0,1,0,0,2,2,Maik
0,1,0,0,1,0,1,1,0,1,Maik
0,0,0,0,1,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,1,0,1,Maik
0,0,0,0,1,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,2,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,1,0,1,1,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,1,0,1,0,1,2,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
1,0,1,0,0,0,0,0,1,0,Maik
0,0,1,0,0,0,0,0,1,0,Maik
1,0,1,1,0,1,0,0,1,0,Maik
0,1,0,0,1,0,1,2,1,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
1,0,1,0,0,1,0,0,1,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
1,0,1,1,0,1,0,0,1,0,Maik
0,0,0,0,1,0,0,0,0,1,Maik
0,1,0,0,0,0,0,0,1,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,1,0,1,0,1,1,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,1,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,1,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,1,0,1,1,0,1,Maik
0,0,0,0,1,0,0,0,2,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
1,1,0,2,2,1,0,1,1,2,Maik
0,1,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,2,0,0,0,0,0,0,1,0,Maik
0,1,0,1,1,0,0,1,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,2,0,0,2,0,2,Maik
0,0,0,0,1,0,0,1,0,1,Maik
0,0,0,0,0,0,0,0,0,1,Maik
0,1,0,0,0,0,0,1,0,1,Maik
0,0,0,0,0,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
1,0,0,0,0,1,0,0,1,0,Maik
0,2,0,0,2,0,0,1,1,2,Maik
0,0,0,0,0,0,0,0,0,0,Maik
1,0,0,0,0,0,0,0,1,0,Maik
0,2,0,0,2,0,2,2,0,2,Maik
0,1,0,1,1,1,0,1,1,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,1,0,1,0,0,1,1,1,Maik
0,0,0,0,1,0,0,0,0,1,Maik
0,1,0,0,1,0,1,2,0,2,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,2,0,1,2,0,2,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,1,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,1,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,1,0,Maik
0,1,0,0,2,0,1,1,0,2,Maik
0,1,0,0,1,0,0,0,0,1,Maik
0,1,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,1,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,1,0,0,1,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,1,1,0,0,1,0,1,Maik
0,1,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,1,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,1,1,2,1,1,1,Maik
0,0,0,0,0,0,0,0,1,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,1,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,2,0,1,1,0,2,Maik
1,0,1,1,0,1,0,0,1,0,Maik
0,1,0,0,1,0,1,1,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,0,0,0,0,1,0,Maik
0,0,0,0,0,0,0,0,0,1,Maik
1,0,1,1,0,1,0,0,1,0,Maik
0,0,1,0,0,0,0,0,1,0,Maik
1,0,0,0,0,0,1,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,1,0,1,1,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,1,0,0,0,0,0,1,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,1,0,1,1,0,1,Maik
0,0,0,0,1,0,0,0,0,2,Maik
0,0,0,0,1,0,0,1,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,0,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,3,0,0,3,0,3,2,1,3,Maik
0,0,0,1,0,1,0,0,1,0,Maik
0,1,0,0,1,0,1,1,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,1,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,1,0,0,1,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,1,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,1,0,1,Maik
0,1,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,1,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,0,0,0,0,0,0,Maik
0,0,0,0,1,0,0,0,0,1,Maik
0,0,0,0,0,0,0,0,0,0,Maik
